Provider ID,Hospital name,State,ZIP Code,Latitude,Longitude,Review Score,Hip and Knee Replacement Score,Hip and Knee Replacement Lower,Hip and Knee Replacement Upper,Heart Failure Death Score,Heart Failure Death Lower,Heart Failure Death Upper,Blood clots post surgery Score,Blood clots post surgery Lower,Blood clots post surgery Upper,Heart Attack Death Score,Heart Attack Death Lower,Heart Attack Death Upper,Post surgery Sepsis Score,Post surgery Sepsis Lower,Post surgery Sepsis Upper,Postop Respiratory Failure Score,Postop Respiratory Failure Lower,Postop Respiratory Failure Upper,Postop Dialysis need Score,Postop Dialysis need Lower,Postop Dialysis need Upper,Surgical Complication Deaths Score,Surgical Complication Deaths Lower,Surgical Complication Deaths Upper,Pneumonia death Score,Pneumonia death Lower,Pneumonia death Upper,Stroke death Score,Stroke death Lower,Stroke death Upper,Num_OB/GYN,Num_Ortho,Num_Pediatric,Num_Addiction,Num_Prev_Care,Num_Assist
241302,SANFORD WESTBROOK MEDICAL CENTER,MN,56183,44.045285,-95.438891,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,1,1,0,4,9
241303,SANFORD TRACY MEDICAL CENTER,MN,56175,44.232237,-95.60675,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,0,1,0,3,20
241304,SANFORD MEDICAL CENTER WHEATON,MN,56296,45.80901,-96.500504,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,0,0,0,8,11
241305,RIVERWOOD HEALTHCARE CENTER,MN,56431,46.529202000000005,-93.696808,,3.5,2.0,6.3,10.2,6.9,14.6,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,13.9,9.9,19.6,Not Available,Not Available,Not Available,1,5,0,0,13,16
241306,RENVILLE COUNTY HOSPITAL AND CLINICS,MN,56277,44.774402,-94.97261,,,Not Available,Not Available,14.9,10.4,21.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,16.1,11.7,21.7,Not Available,Not Available,Not Available,5,2,0,0,15,21
241308,LAKE VIEW MEMORIAL HOSPITAL,MN,55616,47.02965,-91.667157,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,15.2,10.8,21.3,Not Available,Not Available,Not Available,1,2,0,0,13,3
241309,ESSENTIA HEALTH SANDSTONE,MN,55072,46.118408,-92.882967,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,1,2,0,10,8
241311,RIDGEVIEW SIBLEY MEDICAL CENTER,MN,55307,44.609782,-94.084631,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,7,5,0,3,26
241312,COOK HOSPITAL,MN,55723,47.853468,-92.680032,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,1,0,0,6,4
241313,ESSENTIA HEALTH ADA,MN,56510,47.296091,-96.53019,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,0,0,0,4,12
241314,JOHNSON MEMORIAL HOSPITAL,MN,56232,44.930971,-96.067063,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,2,0,0,3,3
241315,SANFORD JACKSON MEDICAL CENTER,MN,56143,43.623723,-95.004516,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,16.6,12.5,21.5,Not Available,Not Available,Not Available,0,0,0,0,4,8
241316,BIGFORK VALLEY HOSPITAL,MN,56628,47.746885,-93.646822,,2.4,1.2,4.2,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,2,3,0,0,7,9
241317,NORTH SHORE HEALTH,MN,55604,47.756744,-90.340179,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,2,0,0,5,1
241318,ELY BLOOMENSON COMMUNITY HOSPITAL,MN,55731,47.900701,-91.871971,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,4,0,0,8,6
241319,MURRAY COUNTY MEMORIAL HOSPITAL,MN,56172,43.992795,-95.759226,,2.9,1.6,5.3,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,14.8,10.6,20.3,Not Available,Not Available,Not Available,0,3,0,0,4,18
241320,RIVERVIEW HOSPITAL,MN,56716,47.772083,-96.618106,95.0,2.5,1.4,4.3,12.1,8.1,17.4,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,17.9,13.0,24.1,Not Available,Not Available,Not Available,2,8,0,0,12,18
241321,ESSENTIA HEALTH HOLY TRINITY HOSPITAL,MN,56240,45.56241,-96.433452,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,0,0,0,3,3
241322,RAINY LAKE MEDICAL CENTER,MN,56649,48.593984000000006,-93.430774,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,2,0,0,4,4
241323,MADELIA COMMUNITY HOSPITAL,MN,56062,44.049535999999996,-94.409365,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,0,0,0,4,3
241325,CHIPPEWA COUNTY HOSPITAL,MN,56265,44.953989,-95.713586,,,Not Available,Not Available,13,8.9,18.2,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,15.6,11.2,20.8,Not Available,Not Available,Not Available,2,4,0,0,9,32
241326,CENTRACARE HEALTH SYSTEM - LONG PRAIRIE,MN,56347,45.973122,-94.843122,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,0,0,0,19,19
241327,SLEEPY EYE MUNICIPAL HOSPITAL,MN,56085,44.299319,-94.727315,,,Not Available,Not Available,14.5,10.0,20.6,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,14.8,10.4,20.0,Not Available,Not Available,Not Available,1,1,0,0,9,2
241328,SANFORD BAGLEY MEDICAL CENTER,MN,56621,47.525837,-95.401676,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,3,0,0,0,4,23
241329,LAKEWOOD HEALTH SYSTEM,MN,56479,46.350869,-94.748393,95.0,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,14.3,10.0,19.3,Not Available,Not Available,Not Available,0,7,0,0,13,14
241330,CENTRACARE HEALTH SYSTEM - MELROSE HOSPITAL,MN,56352,45.674915999999996,-94.823435,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,14.5,10.2,19.5,Not Available,Not Available,Not Available,0,6,0,0,22,11
241332,WINDOM AREA HOSPITAL,MN,56101,43.878586999999996,-95.113659,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,15.4,10.9,21.1,Not Available,Not Available,Not Available,0,2,0,0,16,11
241333,MAYO CLINIC HEALTH SYSTEM - ST JAMES,MN,56081,43.96949,-94.621515,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,1,0,0,11,20
241334,RIVER'S EDGE HOSPITAL & CLINIC,MN,56082,44.347846000000004,-93.970875,,3.0,1.9,4.8,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,18,0,0,24,34
241335,ST ELIZABETH MEDICAL CENTER,MN,55981,44.386416,-92.04914,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,15.5,11.1,20.8,Not Available,Not Available,Not Available,0,7,0,0,12,13
241336,KITTSON MEMORIAL HOSPITAL,MN,56728,48.767058,-96.940492,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,0,0,0,6,3
241337,NORTH VALLEY HEALTH CENTER,MN,56762,48.192736,-96.774398,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,0,0,0,1,10
241338,MAYO CLINIC HEALTH SYSTEM - LAKE CITY,MN,55041,44.458335,-92.288365,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,6,0,0,14,16
241339,HENDRICKS COMMUNITY HOSPITAL,MN,56136,44.506299,-96.418768,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,0,0,0,6,6
241340,ESSENTIA HEALTH NORTHERN PINES MEDICAL CENTER,MN,55705,47.517212,-92.229687,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,0,0,0,11,6
241341,APPLETON MUNICIPAL HOSPITAL,MN,56208,45.199658,-96.009224,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,1,0,0,1,2
241342,ORTONVILLE AREA HEALTH SERVICES,MN,56278,45.314769,-96.446563,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,14.1,9.6,20.0,Not Available,Not Available,Not Available,3,7,0,0,7,8
241343,MUNICIPAL HOSPITAL AND GRANITE MANOR,MN,56241,44.808737,-95.542467,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,15.6,11.1,21.7,Not Available,Not Available,Not Available,2,5,0,0,7,11
241344,LIFECARE MEDICAL CENTER,MN,56751,48.839822,-95.759947,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,14.9,10.6,20.7,Not Available,Not Available,Not Available,0,12,1,0,21,54
241345,MAYO CLINIC HEALTH SYSTEM-WASECA,MN,56093,44.081525,-93.507297,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,2,3,0,0,17,29
241346,MAYO CLINIC HEALTH SYSTEM-CANNON FALLS,MN,55009,44.4859,-92.90325,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,3,2,0,8,17
241347,SANFORD CANBY MEDICAL CENTER,MN,56220,44.707899,-96.277555,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,14.9,10.4,20.6,Not Available,Not Available,Not Available,0,0,0,0,18,16
241348,AVERA TYLER HOSPITAL,MN,56178,44.272273999999996,-96.130943,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,0,0,0,1,8
241349,CENTRA CARE HEALTH PAYNESVILLE,MN,56362,45.374893,-94.716253,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,15.3,10.9,21.2,Not Available,Not Available,Not Available,0,2,0,0,24,7
241350,MERCY HOSPITAL,MN,55767,46.442545,-92.775725,,,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,16.6,11.7,22.9,Not Available,Not Available,Not Available,1,7,2,0,15,5
