Provider ID,Hospital Name,Measure ID,Gastrointestinal,Eye,Nervous System,Musculoskeletal,Skin,Genitourinary,Cardiovascular,Respiratory,Other,Footnote,Measure Start Date,Measure End Date
291314,SOUTH LYON MEDICAL CENTER,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
300001,CONCORD HOSPITAL,OP-26,1590,4,271,128,1889,1000,21,94,122,,01/01/2017,12/31/2017
300003,MARY HITCHCOCK MEMORIAL HOSPITAL,OP-26,8771,1208,382,948,2030,2552,2662,475,214,,01/01/2017,12/31/2017
300005,LAKES REGION GENERAL HOSPITAL,OP-26,945,41,25,115,80,898,8,19,20,,01/01/2017,12/31/2017
300011,ST JOSEPH HOSPITAL,OP-26,4151,1,44,298,1593,210,52,68,86,,01/01/2017,12/31/2017
300012,ELLIOT HOSPITAL,OP-26,14329,1640,547,684,10971,931,453,205,235,,01/01/2017,12/31/2017
300014,FRISBIE MEMORIAL HOSPITAL,OP-26,826,31,15,568,91,622,34,206,35,,01/01/2017,12/31/2017
300017,PARKLAND MEDICAL CENTER,OP-26,1933,0,16,75,1976,474,51,17,46,,01/01/2017,12/31/2017
300018,WENTWORTH-DOUGLASS HOSPITAL,OP-26,1446,47,173,553,268,618,13,339,81,,01/01/2017,12/31/2017
300019,CHESHIRE MEDICAL CENTER,OP-26,3869,690,0,361,61,293,38,8,29,,01/01/2017,12/31/2017
300020,SOUTHERN NH MEDICAL CENTER,OP-26,4103,40,122,322,190,554,117,27,75,,01/01/2017,12/31/2017
300023,EXETER HOSPITAL INC,OP-26,735,23,20,1510,393,533,72,178,82,,01/01/2017,12/31/2017
300029,PORTSMOUTH REGIONAL HOSPITAL,OP-26,2999,0,138,205,2557,341,268,23,43,,01/01/2017,12/31/2017
300034,CATHOLIC MEDICAL CENTER,OP-26,2325,0,147,118,259,530,1871,163,88,,01/01/2017,12/31/2017
301300,UPPER CONNECTICUT VALLEY HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
301301,COTTAGE HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
301302,LITTLETON REGIONAL HEALTHCARE,OP-26,899,399,0,535,105,335,6,19,15,,01/01/2017,12/31/2017
301303,WEEKS MEDICAL CENTER,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
310038,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL,OP-26,2862,22,288,293,3969,1366,2557,333,202,,01/01/2017,12/31/2017
301304,NEW LONDON HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
301306,FRANKLIN REGIONAL HOSPITAL,OP-26,354,15,0,40,5,37,0,0,0,,01/01/2017,12/31/2017
301307,"MEMORIAL HOSPITAL, THE",OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
301308,VALLEY REGIONAL HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
301309,MONADNOCK COMMUNITY HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
301310,ANDROSCOGGIN VALLEY HOSPITAL,OP-26,154,75,0,15,3,122,0,2,0,,01/01/2017,12/31/2017
301311,SPEARE MEMORIAL HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
301312,HUGGINS HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
310001,HACKENSACK UNIVERSITY MEDICAL CENTER,OP-26,4215,423,262,1804,1941,2383,1797,419,575,,01/01/2017,12/31/2017
310002,NEWARK BETH ISRAEL MEDICAL CENTER,OP-26,2352,0,123,273,5694,499,1519,335,46,,01/01/2017,12/31/2017
310003,PALISADES MEDICAL CENTER,OP-26,872,103,14,432,32,363,12,6,7,,01/01/2017,12/31/2017
310005,HUNTERDON MEDICAL CENTER,OP-26,3668,62,153,757,102,488,59,102,327,,01/01/2017,12/31/2017
310006,ST MARY'S GENERAL HOSPITAL,OP-26,2878,65,24,72,2278,409,168,13,34,,01/01/2017,12/31/2017
310008,HOLY NAME MEDICAL CENTER,OP-26,2303,924,48,383,271,1024,279,66,59,,01/01/2017,12/31/2017
310009,CLARA MAASS MEDICAL CENTER,OP-26,2850,832,17,309,20,966,185,3633,45,,01/01/2017,12/31/2017
310010,PENN MEDICINE PRINCETON MEDICAL CENTER,OP-26,4036,0,156,1047,823,598,175,64,296,,01/01/2017,12/31/2017
310011,CAPE REGIONAL MEDICAL CENTER INC,OP-26,2609,0,15,276,3475,224,44,16,54,,01/01/2017,12/31/2017
310012,VALLEY HOSPITAL,OP-26,5284,888,206,695,1480,1194,1416,143,186,,01/01/2017,12/31/2017
310014,COOPER UNIVERSITY HOSPITAL,OP-26,8902,0,107,220,727,543,1374,554,353,,01/01/2017,12/31/2017
310015,MORRISTOWN MEDICAL CENTER,OP-26,6178,0,369,2039,4675,1404,888,209,399,,01/01/2017,12/31/2017
310016,CAREPOINT HEALTH-CHRIST HOSPITAL,OP-26,2050,206,1,112,347,522,99,15,24,,01/01/2017,12/31/2017
310017,CHILTON MEDICAL CENTER,OP-26,1002,130,27,183,345,353,18,25,50,,01/01/2017,12/31/2017
310019,ST JOSEPH'S UNIVERSITY MEDICAL CENTER,OP-26,3874,456,62,800,240,875,71,73,45,,01/01/2017,12/31/2017
310021,ST FRANCIS MEDICAL CENTER,OP-26,1561,127,26,188,887,117,797,3,11,,01/01/2017,12/31/2017
310022,VIRTUA WEST JERSEY HOSPITALS VOORHEES,OP-26,1681,0,50,164,232,1453,192,342,114,,01/01/2017,12/31/2017
310024,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL AT RAHWAY,OP-26,831,194,6,353,2048,391,92,27,6,,01/01/2017,12/31/2017
310025,CAREPOINT HEALTH - BAYONNE MEDICAL CENTER,OP-26,1523,0,12,114,3,280,61,8,5,,01/01/2017,12/31/2017
310027,TRINITAS REGIONAL MEDICAL CENTER,OP-26,3175,185,6,131,2554,323,155,29,59,,01/01/2017,12/31/2017
310028,NEWTON MEDICAL CENTER,OP-26,827,0,1,434,2710,314,67,35,43,,01/01/2017,12/31/2017
310029,OUR LADY OF LOURDES MEDICAL CENTER,OP-26,1118,165,2,23,115,278,3386,96,50,,01/01/2017,12/31/2017
310031,DEBORAH HEART AND LUNG CENTER,OP-26,0,0,0,0,0,0,2921,226,0,,01/01/2017,12/31/2017
310039,RARITAN BAY MEDICAL CENTER PERTH AMBOY DIVISION,OP-26,2174,0,4,448,2600,684,68,17,12,,01/01/2017,12/31/2017
310040,CAREPOINT HEALTH-HOBOKEN UNIVERSITY MEDICAL CENTER,OP-26,0,95,0,165,3,94,0,0,0,,01/01/2017,12/31/2017
310041,COMMUNITY MEDICAL CENTER,OP-26,1852,74,13,332,5873,769,589,173,199,,01/01/2017,12/31/2017
310044,CAPITAL HEALTH MEDICAL CENTER - HOPEWELL,OP-26,2613,567,148,185,1297,633,155,21,0,,01/01/2017,12/31/2017
310045,ENGLEWOOD HOSPITAL AND MEDICAL CENTER,OP-26,5192,3,184,580,1888,854,1741,73,33,,01/01/2017,12/31/2017
310047,SHORE MEDICAL CENTER,OP-26,1118,35,102,426,1345,298,109,35,62,,01/01/2017,12/31/2017
310048,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL SOMERSET,OP-26,1778,717,15,229,3486,520,376,23,86,,01/01/2017,12/31/2017
310050,SAINT CLARE'S HOSPITAL/ DENVILLE CAMPUS,OP-26,784,373,68,381,3002,593,108,48,41,,01/01/2017,12/31/2017
310051,OVERLOOK MEDICAL CENTER,OP-26,4329,410,307,436,7126,956,292,97,269,,01/01/2017,12/31/2017
310052,OCEAN MEDICAL CENTER,OP-26,1770,0,43,429,350,319,91,90,158,,01/01/2017,12/31/2017
310054,HACKENSACK-UMC MOUNTAINSIDE,OP-26,16,0,56,0,3340,1,140,11,4,,01/01/2017,12/31/2017
310057,VIRTUA MEMORIAL HOSPITAL OF BURLINGTON COUNTY,OP-26,1145,0,135,116,170,518,146,23,87,,01/01/2017,12/31/2017
310058,BERGEN REGIONAL MEDICAL CENTER,OP-26,74,0,0,0,0,0,0,0,0,,01/01/2017,12/31/2017
310060,ST LUKE'S WARREN HOSPITAL,OP-26,2001,1028,52,299,106,288,40,20,30,,01/01/2017,12/31/2017
310061,LOURDES MEDICAL CENTER OF BURLINGTON COUNTY,OP-26,1204,0,61,713,3039,347,36,17,10,,01/01/2017,12/31/2017
310064,ATLANTICARE REGIONAL MEDICAL CENTER - CITY CAMPUS,OP-26,1610,0,144,405,240,297,1160,63,33,,01/01/2017,12/31/2017
310069,INSPIRA MEDICAL CENTER ELMER,OP-26,538,64,58,328,159,178,49,7,2,,01/01/2017,12/31/2017
310070,SAINT PETER'S UNIVERSITY HOSPITAL,OP-26,2052,0,12,58,744,816,46,112,188,,01/01/2017,12/31/2017
310073,JERSEY SHORE UNIVERSITY MEDICAL CENTER,OP-26,2452,43,182,1466,108,719,70,403,269,,01/01/2017,12/31/2017
310074,JERSEY CITY MEDICAL CENTER,OP-26,1943,153,9,226,563,301,490,21,77,,01/01/2017,12/31/2017
310075,MONMOUTH MEDICAL CENTER,OP-26,2019,0,158,289,952,1005,138,215,176,,01/01/2017,12/31/2017
310076,SAINT BARNABAS MEDICAL CENTER,OP-26,1899,44,192,311,4397,1275,1466,141,223,,01/01/2017,12/31/2017
310081,INSPIRA MEDICAL CENTER WOODBURY,OP-26,1335,0,40,187,599,668,196,184,24,,01/01/2017,12/31/2017
310083,EAST ORANGE GENERAL HOSPITAL,OP-26,553,367,69,196,11,384,176,15,137,,01/01/2017,12/31/2017
310084,MONMOUTH MEDICAL CENTER-SOUTHERN CAMPUS,OP-26,294,46,85,96,2008,300,12,5,9,,01/01/2017,12/31/2017
310086,JEFFERSON STRATFORD HOSPITAL,OP-26,3499,86,326,1244,308,1275,196,259,116,,01/01/2017,12/31/2017
310091,MEMORIAL HOSPITAL OF SALEM COUNTY,OP-26,1082,551,1,40,1228,128,7,15,5,,01/01/2017,12/31/2017
310092,CAPITAL HEALTH SYSTEM-FULD CAMPUS,OP-26,295,0,9,61,341,34,57,3,0,,01/01/2017,12/31/2017
310096,SAINT MICHAEL'S MEDICAL CENTER,OP-26,1862,402,0,53,176,67,155,27,53,,01/01/2017,12/31/2017
310108,JFK MEDICAL CTR - ANTHONY M. YELENCSICS COMMUNITY,OP-26,2103,361,97,590,3228,809,444,72,87,,01/01/2017,12/31/2017
310110,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL HAMILTON,OP-26,1490,232,31,237,156,432,45,38,29,,01/01/2017,12/31/2017
310111,CENTRASTATE MEDICAL CENTER,OP-26,812,17,37,149,370,663,46,7,36,,01/01/2017,12/31/2017
310112,BAYSHORE MEDICAL CENTER,OP-26,2144,0,24,162,324,121,27,54,52,,01/01/2017,12/31/2017
310113,SOUTHERN OCEAN MEDICAL CENTER,OP-26,2958,0,75,338,157,138,12,32,15,,01/01/2017,12/31/2017
310115,HACKETTSTOWN MEDICAL CENTER,OP-26,558,146,41,46,38,107,19,6,5,,01/01/2017,12/31/2017
310118,HUDSON REGIONAL HOSPITAL,OP-26,81,0,11,179,14,8,0,0,0,,01/01/2017,12/31/2017
310119,UNIVERSITY HOSPITAL,OP-26,2601,629,593,532,141,272,190,50,43,,01/01/2017,12/31/2017
310130,HACKENSACK MERIDIAN HEALTH PASCACK VALLEY MEDICAL,OP-26,1171,0,6,2486,1185,321,15,25,2,,01/01/2017,12/31/2017
320001,UNM HOSPITAL,OP-26,7376,1113,225,936,4016,1453,775,2584,259,,01/01/2017,12/31/2017
320002,CHRISTUS ST VINCENT REGIONAL MEDICAL CENTER,OP-26,876,0,184,729,96,514,20,239,125,,01/01/2017,12/31/2017
320003,ALTA VISTA REGIONAL HOSPITAL,OP-26,63,0,0,66,97,3,0,5,0,,01/01/2017,12/31/2017
320004,GERALD CHAMPION REGIONAL MEDICAL CENTER,OP-26,2473,272,119,114,546,179,52,0,41,,01/01/2017,12/31/2017
320005,SAN JUAN REGIONAL MEDICAL CENTER,OP-26,1952,0,48,127,201,368,509,44,100,,01/01/2017,12/31/2017
320006,EASTERN NEW MEXICO MEDICAL CENTER,OP-26,463,0,0,201,129,263,6,33,24,,01/01/2017,12/31/2017
320009,LOVELACE MEDICAL CENTER,OP-26,885,326,99,201,47,321,135,35,19,,01/01/2017,12/31/2017
320011,PRESBYTERIAN ESPANOLA HOSPITAL,OP-26,2631,0,12,325,21,105,0,0,5,,01/01/2017,12/31/2017
320016,GILA REGIONAL MEDICAL CENTER,OP-26,1076,196,18,239,91,125,15,0,22,,01/01/2017,12/31/2017
320017,LOVELACE WOMEN'S HOSPITAL,OP-26,3521,0,1,749,409,455,0,14,253,,01/01/2017,12/31/2017
320018,MEMORIAL MEDICAL CENTER,OP-26,1026,647,57,213,2141,340,169,12,72,,01/01/2017,12/31/2017
320021,PRESBYTERIAN HOSPITAL,OP-26,79431,63,289,1368,624,4677,1373,484,311,,01/01/2017,12/31/2017
320022,PLAINS REGIONAL MEDICAL CENTER,OP-26,3909,0,0,71,43,609,26,15,16,,01/01/2017,12/31/2017
320030,ARTESIA GENERAL HOSPITAL,OP-26,833,0,17,247,22,152,0,0,0,,01/01/2017,12/31/2017
320033,LOS ALAMOS MEDICAL CENTER,OP-26,1181,0,0,0,135,81,9,0,5,,01/01/2017,12/31/2017
320038,REHOBOTH MCKINLEY CHRISTIAN HEALTH CARE SERVICES,OP-26,456,589,0,414,35,174,0,0,599,,01/01/2017,12/31/2017
320060,ZUNI COMPREHENSIVE COMMUNITY HEALTH CENTER,OP-26,0,0,0,0,0,0,0,0,0,,01/01/2017,12/31/2017
320063,CARLSBAD MEDICAL CENTER,OP-26,239,186,0,89,29,43,22,2,9,,01/01/2017,12/31/2017
320065,LEA REGIONAL MEDICAL CENTER,OP-26,426,113,12,37,37,124,0,0,14,,01/01/2017,12/31/2017
320067,GUADALUPE COUNTY HOSPITAL,OP-26,0,0,0,0,0,0,0,0,0,,01/01/2017,12/31/2017
320074,LOVELACE WESTSIDE HOSPITAL,OP-26,344,0,0,410,25,78,0,1,13,,01/01/2017,12/31/2017
320084,ROOSEVELT GENERAL HOSPITAL,OP-26,358,29,300,0,306,0,0,0,0,,01/01/2017,12/31/2017
320085,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,OP-26,1344,0,38,371,2604,535,156,68,127,,01/01/2017,12/31/2017
320086,LOVELACE REGIONAL HOSPITAL - ROSWELL,OP-26,327,2155,2,361,27,104,51,0,13,,01/01/2017,12/31/2017
320089,UNM SANDOVAL REGIONAL MEDICAL CENTER,OP-26,806,0,131,215,231,277,0,32,33,,01/01/2017,12/31/2017
321305,NOR-LEA HOSPITAL DISTRICT,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
321307,MINERS' COLFAX MEDICAL CENTER,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
321308,CIBOLA GENERAL HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
321309,MIMBRES MEMORIAL HOSPITAL,OP-26,368,194,3,34,387,7,0,0,6,,01/01/2017,12/31/2017
321310,HOLY CROSS HOSPITAL A DIV OF TAOS HEALTH SYSTEMS,OP-26,554,0,0,1082,338,150,3,0,5,,01/01/2017,12/31/2017
330003,ALBANY MEMORIAL HOSPITAL,OP-26,1936,19,0,442,10639,309,110,66,43,,01/01/2017,12/31/2017
330004,HEALTHALLIANCE HOSPITAL BROADWAY CAMPUS,OP-26,466,0,1,77,1813,50,51,16,7,,01/01/2017,12/31/2017
330005,KALEIDA HEALTH,OP-26,10206,23,531,943,513,2823,2975,477,374,,01/01/2017,12/31/2017
330006,ST JOSEPH'S MEDICAL CENTER,OP-26,718,39,0,1408,30,165,12,0,15,,01/01/2017,12/31/2017
330008,WYOMING COUNTY COMMUNITY HOSPITAL,OP-26,1277,266,0,118,12,142,8,0,0,,01/01/2017,12/31/2017
330009,BRONX-LEBANON HOSPITAL CENTER,OP-26,6062,154,13,455,5447,1229,113,1071,33,,01/01/2017,12/31/2017
330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",OP-26,4851,2102,72,1298,702,565,60,10,137,,01/01/2017,12/31/2017
330013,ALBANY MEDICAL CENTER HOSPITAL,OP-26,6552,462,455,826,585,856,1768,243,228,,01/01/2017,12/31/2017
330014,JAMAICA HOSPITAL MEDICAL CENTER,OP-26,2314,301,4,164,55,282,33,9,14,,01/01/2017,12/31/2017
330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",OP-26,111,39,27,734,74,674,94,0,9,,01/01/2017,12/31/2017
330023,VASSAR BROTHERS MEDICAL CENTER,OP-26,2278,388,90,402,2107,925,890,75,251,,01/01/2017,12/31/2017
330024,MOUNT SINAI HOSPITAL,OP-26,7157,460,421,958,3903,1742,2490,2944,489,,01/01/2017,12/31/2017
330027,NASSAU UNIVERSITY MEDICAL CENTER,OP-26,45,352,23,13,0,21,0,0,0,,01/01/2017,12/31/2017
330028,RICHMOND UNIVERSITY MEDICAL CENTER,OP-26,11,94,8,224,4,157,0,3,313,,01/01/2017,12/31/2017
330030,NEWARK-WAYNE COMMUNITY HOSPITAL,OP-26,1546,147,0,603,50,480,1,23,3,,01/01/2017,12/31/2017
330033,CHENANGO MEMORIAL HOSPITAL,OP-26,340,356,21,137,15,31,0,0,2,,01/01/2017,12/31/2017
330043,SOUTHSIDE HOSPITAL,OP-26,2447,0,41,400,42,452,866,98,31,,01/01/2017,12/31/2017
330044,FAXTON-ST LUKE'S HEALTHCARE,OP-26,1896,168,51,347,453,602,113,79,111,,01/01/2017,12/31/2017
330045,HUNTINGTON HOSPITAL,OP-26,1638,399,82,965,204,579,655,51,145,,01/01/2017,12/31/2017
330046,MOUNT SINAI WEST,OP-26,1189,0,247,1186,213,1097,101,264,151,,01/01/2017,12/31/2017
330047,ST MARY'S HOSPITAL AT AMSTERDAM,OP-26,3449,133,0,1214,0,233,0,0,2026,,01/01/2017,12/31/2017
330049,NORTHERN DUTCHESS HOSPITAL,OP-26,1333,111,97,376,1954,326,69,6,9,,01/01/2017,12/31/2017
330055,NEW YORK-PRESBYTERIAN/QUEENS,OP-26,4117,355,25,1325,32,1089,795,2598,205,,01/01/2017,12/31/2017
330056,BROOKLYN HOSPITAL CENTER AT DOWNTOWN CAMPUS,OP-26,2814,0,3,33,5334,728,131,42,62,,01/01/2017,12/31/2017
330057,ST PETER'S HOSPITAL,OP-26,5277,0,287,390,678,1230,847,206,369,,01/01/2017,12/31/2017
330058,GENEVA GENERAL HOSPITAL,OP-26,2961,549,20,1149,20,16,5,1,8,,01/01/2017,12/31/2017
330059,MONTEFIORE MEDICAL CENTER,OP-26,107686,3395,2151,22429,21985,27969,5414,15482,1864,,01/01/2017,12/31/2017
330065,NIAGARA FALLS MEMORIAL MEDICAL CENTER,OP-26,1755,2,66,281,92,240,64,1,15,,01/01/2017,12/31/2017
330073,UNITED MEMORIAL MEDICAL CENTER,OP-26,2489,708,49,783,1948,341,11,6,38,,01/01/2017,12/31/2017
330074,F F THOMPSON HOSPITAL,OP-26,450,1470,151,749,123,346,16,7,39,,01/01/2017,12/31/2017
330078,SISTERS OF CHARITY HOSPITAL,OP-26,5876,0,191,825,428,1437,30,76,114,,01/01/2017,12/31/2017
