Provider ID,Hospital name,State,ZIP Code,Latitude,Longitude
321307,MINERS' COLFAX MEDICAL CENTER,NM,87740,36.863548,-104.443184
321308,CIBOLA GENERAL HOSPITAL,NM,87020,35.161168,-107.826574
321309,MIMBRES MEMORIAL HOSPITAL,NM,88031,32.260928,-107.767724
321310,HOLY CROSS HOSPITAL A DIV OF TAOS HEALTH SYSTEMS,NM,87571,36.367397,-105.577458
330003,ALBANY MEMORIAL HOSPITAL,NY,12204,42.674685,-73.748861
330004,HEALTHALLIANCE HOSPITAL BROADWAY CAMPUS,NY,12401,41.92635,-73.995402
330005,KALEIDA HEALTH,NY,14210,42.87459,-78.850067
330006,ST JOSEPH'S MEDICAL CENTER,NY,10701,40.929614,-73.897003
330008,WYOMING COUNTY COMMUNITY HOSPITAL,NY,14569,42.753447,-78.132533
330009,BRONX-LEBANON HOSPITAL CENTER,NY,10456,40.83175,-73.903756
330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",NY,13905,42.09264,-75.935558
330013,ALBANY MEDICAL CENTER HOSPITAL,NY,12208,42.653254,-73.77386
330014,JAMAICA HOSPITAL MEDICAL CENTER,NY,11418,40.701412,-73.816302
330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",NY,11229,40.613783,-73.948321
330023,VASSAR BROTHERS MEDICAL CENTER,NY,12601,41.694567,-73.935723
330024,MOUNT SINAI HOSPITAL,NY,10029,40.791884,-73.943517
330027,NASSAU UNIVERSITY MEDICAL CENTER,NY,11554,40.725298,-73.554413
330028,RICHMOND UNIVERSITY MEDICAL CENTER,NY,10304,40.63551,-74.106693
330030,NEWARK-WAYNE COMMUNITY HOSPITAL,NY,14513,43.059959,-77.100736
330033,CHENANGO MEMORIAL HOSPITAL,NY,13815,42.542038,-75.524724
330043,SOUTHSIDE HOSPITAL,NY,11706,40.724858,-73.240889
330044,FAXTON-ST LUKE'S HEALTHCARE,NY,13503,43.098075,-75.275456
330045,HUNTINGTON HOSPITAL,NY,11743,40.879201,-73.417488
330046,MOUNT SINAI WEST,NY,10019,40.770129,-73.987846
330047,ST MARY'S HOSPITAL AT AMSTERDAM,NY,12010,42.953648,-74.216041
330049,NORTHERN DUTCHESS HOSPITAL,NY,12572,41.935520000000004,-73.912625
330055,NEW YORK-PRESBYTERIAN/QUEENS,NY,11355,40.746964,-73.825712
330056,BROOKLYN HOSPITAL CENTER AT DOWNTOWN CAMPUS,NY,11201,40.689785,-73.9774
330057,ST PETER'S HOSPITAL,NY,12208,42.660176,-73.802382
330058,GENEVA GENERAL HOSPITAL,NY,14456,42.857414,-77.034883
330059,MONTEFIORE MEDICAL CENTER,NY,10467,40.879777,-73.879975
330065,NIAGARA FALLS MEMORIAL MEDICAL CENTER,NY,14302,43.093433,-79.050429
330073,UNITED MEMORIAL MEDICAL CENTER,NY,14020,43.003997,-78.177592
330074,F F THOMPSON HOSPITAL,NY,14424,42.875591,-77.288198
330078,SISTERS OF CHARITY HOSPITAL,NY,14214,42.92917,-78.849916
330079,ADIRONDACK MEDICAL CENTER,NY,12983,44.344548,-74.144597
330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,NY,10451,40.817681,-73.924072
330084,ALICE HYDE MEDICAL CENTER,NY,12953,44.856658,-74.29193
330085,AURELIA OSBORN FOX MEMORIAL HOSPITAL,NY,13820,42.461688,-75.096727
330086,MONTEFIORE MOUNT VERNON HOSPITAL,NY,10550,40.912754,-73.840011
330088,EASTERN LONG ISLAND HOSPITAL,NY,11944,41.110951,-72.361459
330090,ARNOT OGDEN MEDICAL CENTER,NY,14905,42.099256,-76.826668
330094,COLUMBIA MEMORIAL HOSPITAL,NY,12534,42.246254,-73.776128
330096,JONES MEMORIAL HOSPITAL,NY,14895,42.122878,-77.949784
330100,N Y EYE AND EAR INFIRMARY,NY,10003,40.732559,-73.984816
330101,NEW YORK-PRESBYTERIAN HOSPITAL,NY,10065,40.76415,-73.954335
330102,KENMORE MERCY HOSPITAL,NY,14217,42.9779,-78.878678
330103,OLEAN GENERAL HOSPITAL,NY,14760,42.089448,-78.426977
330104,NYACK HOSPITAL,NY,10960,41.095251,-73.925253
330106,NORTH SHORE UNIVERSITY HOSPITAL,NY,11030,40.779269,-73.703029
330107,PECONIC BAY MEDICAL CENTER,NY,11901,40.933577,-72.674317
330108,"ST JOSEPH'S HOSPITAL, INC",NY,14902,42.09136,-76.796953
330111,BERTRAND CHAFFEE HOSPITAL,NY,14141,42.508484,-78.659235
330115,ONEIDA HEALTH HOSPITAL,NY,13421,43.078755,-75.654264
330119,LENOX HILL HOSPITAL,NY,10021,40.773964,-73.960611
330125,ROCHESTER GENERAL HOSPITAL,NY,14621,43.192542,-77.584424
330126,ORANGE REGIONAL MEDICAL CENTER,NY,10940,41.439962,-74.369415
330127,JACOBI MEDICAL CENTER,NY,10461,40.857455,-73.84721
330128,ELMHURST HOSPITAL CENTER,NY,11373,40.74434,-73.88598
330132,TLC NETWORK,NY,14081,42.559416,-79.12704
330135,BON SECOURS COMMUNITY HOSPITAL,NY,12771,41.367766,-74.682593
330136,MARY IMOGENE BASSETT HOSPITAL,NY,13326,42.714065000000005,-74.890929
330140,ST JOSEPH'S HOSPITAL HEALTH CENTER,NY,13203,43.055589,-76.149176
330141,LONG ISLAND COMMUNITY HOSPITAL,NY,11772,40.779337,-72.978147
330144,"IRA DAVENPORT MEMORIAL HOSPITAL, INC",NY,14810,42.37297,-77.278553
330151,ST JAMES MERCY HOSPITAL,NY,14843,42.314575,-77.660142
330153,ELLIS HOSPITAL,NY,12308,42.819818,-73.918883
330157,SAMARITAN MEDICAL CENTER,NY,13601,43.96489,-75.912761
330158,GOOD SAMARITAN HOSPITAL OF SUFFERN,NY,10901,41.112389,-74.136248
330160,STATEN ISLAND UNIVERSITY HOSPITAL,NY,10305,40.584082,-74.087013
330162,NORTHERN WESTCHESTER HOSPITAL,NY,10549,41.196692,-73.724449
330163,EASTERN NIAGARA HOSPITAL,NY,14094,43.17638,-78.671075
330164,HIGHLAND HOSPITAL,NY,14620,43.135955,-77.607556
330166,"WESTFIELD MEMORIAL HOSPITAL, INC",NY,14787,42.327901,-79.569397
330167,NYU WINTHROP HOSPITAL,NY,11501,40.741648,-73.643532
330169,MOUNT SINAI BETH ISRAEL,NY,10003,40.732665,-73.9816
330175,"CORTLAND REGIONAL MEDICAL CENTER, INC",NY,13045,42.608997,-76.186117
330180,SAMARITAN HOSPITAL,NY,12180,42.733395,-73.671434
330181,GLEN COVE HOSPITAL,NY,11542,40.862320000000004,-73.63374
330182,"ST FRANCIS HOSPITAL, ROSLYN",NY,11576,40.804505,-73.672669
330184,MONTEFIORE NEW ROCHELLE HOSPITAL,NY,10802,40.912968,-73.786997
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,NY,11777,40.938249,-73.052951
330188,MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER,NY,14092,43.154652,-79.030462
330191,GLENS FALLS HOSPITAL,NY,12801,43.308335,-73.644551
330193,FLUSHING HOSPITAL MEDICAL CENTER,NY,11355,40.755636,-73.815645
330194,MAIMONIDES MEDICAL CENTER,NY,11219,40.63908,-73.998668
330195,LONG ISLAND JEWISH MEDICAL CENTER,NY,11040,40.753237,-73.706888
330196,CONEY ISLAND HOSPITAL,NY,11235,40.58494,-73.966285
330197,CANTON-POTSDAM HOSPITAL,NY,13676,44.676085,-74.981451
330198,SOUTH NASSAU COMMUNITIES HOSPITAL,NY,11572,40.652212,-73.630798
330199,METROPOLITAN HOSPITAL CENTER,NY,10029,40.78472,-73.943636
330201,KINGSBROOK JEWISH MEDICAL CENTER,NY,11203,40.658929,-73.934072
330202,KINGS COUNTY HOSPITAL CENTER,NY,11203,40.655773,-73.944039
330203,CROUSE HOSPITAL,NY,13210,43.041666,-76.137853
330204,BELLEVUE HOSPITAL CENTER,NY,10016,40.740079,-73.97625
330205,ST ANTHONY COMMUNITY HOSPITAL,NY,10990,41.261094,-74.356945
330208,ST JOHN'S RIVERSIDE HOSPITAL,NY,10701,40.96784,-73.885107
330211,CLAXTON-HEPBURN MEDICAL CENTER,NY,13669,44.692091,-75.499934
330214,NYU LANGONE HOSPITALS,NY,10016,40.74226,-73.974661
330215,"ROME MEMORIAL HOSPITAL, INC",NY,13440,43.228954,-75.444248
330218,OSWEGO HOSPITAL,NY,13126,43.454141,-76.516001
330219,ERIE COUNTY MEDICAL CENTER,NY,14215,42.927236,-78.829151
330221,WYCKOFF HEIGHTS MEDICAL CENTER,NY,11237,40.704699,-73.917648
330222,SARATOGA HOSPITAL,NY,12866,43.084794,-73.796223
330223,MASSENA MEMORIAL HOSPITAL,NY,13662,44.936344,-74.907828
330224,HEALTHALLIANCE HOSPITAL MARYS AVENUE CAMPUS,NY,12401,41.922453,-73.999335
330226,UNITY HOSPITAL OF ROCHESTER,NY,14626,43.191544,-77.701464
330229,BROOKS MEMORIAL HOSPITAL,NY,14048,42.480106,-79.333617
330231,QUEENS HOSPITAL CENTER,NY,11432,40.71698,-73.803431
330232,ST MARY'S HOSPITAL ( TROY ),NY,12180,42.743977,-73.676415
330233,BROOKDALE HOSPITAL MEDICAL CENTER,NY,11212,40.6545,-73.91275
330234,WESTCHESTER MEDICAL CENTER,NY,10595,41.08768,-73.803897
330235,AUBURN  COMMUNITY  HOSPITAL,NY,13021,42.940761,-76.564607
330236,NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL,NY,11215,40.668263,-73.979141
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,NY,14437,42.55213,-77.700356
330239,UPMC CHAUTAUQUA WCA,NY,14701,42.091237,-79.23295
330240,HARLEM HOSPITAL CENTER,NY,10037,40.814482,-73.940495
330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,NY,13210,43.042677,-76.139323
330245,ST ELIZABETH MEDICAL CENTER,NY,13501,43.083646,-75.267158
330246,ST CHARLES HOSPITAL,NY,11777,40.947392,-73.059832
330250,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,NY,12901,44.700122,-73.466647
330259,MERCY MEDICAL CENTER,NY,11570,40.688191,-73.633236
330261,PHELPS MEMORIAL HOSPITAL ASSN,NY,10591,41.107555,-73.859639
330264,ST LUKE'S CORNWALL HOSPITAL,NY,12550,41.503744,-74.015176
330265,CLIFTON SPRINGS HOSPITAL AND CLINIC,NY,14432,42.960473,-77.139252
330267,NEW YORK-PRESBYTERIAN/HUDSON VALLEY HOSPITAL,NY,10567,41.291457,-73.893601
330268,COBLESKILL REGIONAL HOSPITAL,NY,12043,42.686224,-74.482987
330270,HOSPITAL FOR SPECIAL SURGERY,NY,10021,40.764866,-73.953128
330273,PUTNAM HOSPITAL CENTER,NY,10512,41.384844,-73.664475
330276,NATHAN LITTAUER HOSPITAL,NY,12078,43.068029,-74.330817
330277,CORNING HOSPITAL,NY,14830,42.136107,-76.969841
330279,MERCY HOSPITAL OF BUFFALO,NY,14220,42.847875,-78.811876
330285,STRONG MEMORIAL HOSPITAL,NY,14642,43.124394,-77.623692
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,NY,11795,40.696807,-73.286321
330304,WHITE PLAINS HOSPITAL CENTER,NY,10601,41.025958,-73.76905500000001
330307,CAYUGA MEDICAL CENTER AT ITHACA,NY,14850,42.467096,-76.538808
330331,PLAINVIEW HOSPITAL,NY,11803,40.774456,-73.478063
330332,ST JOSEPH HOSPITAL,NY,11714,40.725795,-73.478755
330350,UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE ),NY,11203,40.654457,-73.94516
330385,NORTH CENTRAL BRONX HOSPITAL,NY,10467,40.880373,-73.88153299999999
330386,CATSKILL REGIONAL MEDICAL CENTER,NY,12742,41.70642,-74.736752
330387,ROCKEFELLER UNIVERSITY HOSPITAL,NY,10021,40.763049,-73.956535
330393,UNIVERSITY HOSPITAL AT STONY BROOK,NY,11794,40.906559,-73.111411
330394,"UNITED HEALTH SERVICES HOSPITALS, INC",NY,13903,42.088097,-75.914166
330395,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,NY,11691,40.598675,-73.75268
330396,WOODHULL MEDICAL AND MENTAL HEALTH CENTER,NY,11206,40.700512,-73.941557
330397,INTERFAITH MEDICAL CENTER,NY,11213,40.677866,-73.937154
330399,ST BARNABAS HOSPITAL,NY,10457,40.85277,-73.892168
330401,ST CATHERINE OF SIENA HOSPITAL,NY,11787,40.867592,-73.220142
330403,MONROE COMMUNITY HOSPITAL,NY,14620,43.111856,-77.616078
330405,HELEN HAYES HOSPITAL,NY,10993,41.212779,-73.985768
330406,SUNNYVIEW HOSPITAL AND REHABILITATION CENTER,NY,12308,42.822229,-73.91386
330408,TRI-TOWN REGIONAL HEALTHCARE,NY,13838,42.304648,-75.395684
330409,BURDETT CARE CENTER,NY,12180,42.733395,-73.671434
331301,"CUBA MEMORIAL HOSPITAL, INC",NY,14727,42.213341,-78.288139
331302,ELIZABETHTOWN COMMUNITY HOSPITAL,NY,12932,44.21543,-73.596624
331303,CATSKILL REGIONAL MEDICAL CENTER - G HERMANN SITE,NY,12723,41.775202,-75.01807
331304,MARGARETVILLE MEMORIAL HOSPITAL,NY,12455,42.147654,-74.642629
331305,O'CONNOR HOSPITAL,NY,13753,42.26687,-74.91685
331307,CLIFTON FINE HOSPITAL,NY,13690,44.162953,-75.055964
331309,"RIVER HOSPITAL, INC",NY,13607,44.337217,-75.920022
331310,ELLENVILLE REGIONAL HOSPITAL,NY,12428,41.732351,-74.380624
331311,LITTLE FALLS HOSPITAL,NY,13365,43.043946,-74.847733
331312,"DELAWARE VALLEY HOSPITAL, INC",NY,13856,42.165522,-75.128087
331313,"SCHUYLER HOSPITAL, INC",NY,14865,42.351453,-76.858842
331314,SOLDIERS AND SAILORS MEMORIAL HOSPITAL OF YATES,NY,14527,42.670468,-77.059591
331315,GOUVERNEUR HOSPITAL,NY,13642,44.338275,-75.474371
331316,"COMMUNITY MEMORIAL HOSPITAL, INC",NY,13346,42.813906,-75.541908
331317,LEWIS COUNTY GENERAL HOSPITAL,NY,13367,43.79583,-75.498152
331318,"CARTHAGE AREA HOSPITAL, INC",NY,13619,43.986162,-75.594861
331319,MEDINA MEMORIAL HOSPITAL,NY,14103,43.223707,-78.397073
333301,BLYTHEDALE CHILDREN'S HOSPITAL,NY,10595,41.093141,-73.801998
340001,CAROLINAS HEALTHCARE SYSTEM NORTHEAST,NC,28025,35.434313,-80.603088
340002,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE,NC,28801,35.577942,-82.54837
340003,NORTHERN HOSPITAL OF SURRY COUNTY,NC,27030,36.488418,-80.611181
340004,HIGH POINT REGIONAL HOSPITAL,NC,27261,35.962486,-80.012027
340008,SCOTLAND MEMORIAL HOSPITAL,NC,28352,34.7517,-79.47042
340010,WAYNE MEMORIAL HOSPITAL,NC,27534,35.400831,-77.953342
340013,RUTHERFORD REGIONAL MEDICAL CENTER,NC,28139,35.363396,-81.964842
340014,NOVANT HEALTH FORSYTH MEDICAL CENTER,NC,27103,36.073942,-80.298565
340015,NOVANT HEALTH ROWAN MEDICAL CENTER,NC,28144,35.681766,-80.471456
340016,HARRIS REGIONAL HOSPITAL,NC,28779,35.383923,-83.20279
340017,MARGARET R PARDEE MEMORIAL HOSPITAL,NC,28791,35.320814,-82.468153
340020,CENTRAL CAROLINA HOSPITAL,NC,27330,35.469093,-79.1888
340021,CAROLINAS HEALTHCARE SYSTEM CLEVELAND,NC,28150,35.301837,-81.535343
340023,PARK RIDGE HEALTH,NC,28792,35.391907,-82.488056
340024,SAMPSON REGIONAL MEDICAL CENTER,NC,28328,35.007783,-78.323635
340027,UNC LENOIR HEALTH CARE,NC,28501,35.290955,-77.581407
340028,CAPE FEAR VALLEY MEDICAL CENTER,NC,28302,35.032412,-78.931096
340030,DUKE UNIVERSITY HOSPITAL,NC,27710,36.051155,-78.857651
340032,CAROMONT REGIONAL MEDICAL CENTER,NC,28052,35.274593,-81.143023
340037,CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN,NC,28086,35.240871,-81.356017
340039,IREDELL MEMORIAL HOSPITAL INC,NC,28677,35.79986,-80.876817
340040,VIDANT MEDICAL CENTER,NC,27834,35.60581,-77.400952
340041,CALDWELL MEMORIAL HOSPITAL,NC,28645,35.910633,-81.536239
340042,ONSLOW MEMORIAL HOSPITAL,NC,28540,34.762285,-77.382571
340047,NORTH CAROLINA BAPTIST HOSPITAL,NC,27157,36.088516,-80.270922
340049,NORTH CAROLINA SPECIALTY HOSPITAL,NC,27704,36.042865,-78.897548
340050,SOUTHEASTERN REGIONAL MEDICAL CENTER,NC,28359,34.636452,-79.010553
340051,WATAUGA MEDICAL CENTER,NC,28607,36.198753,-81.652423
340053,NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER,NC,28233,35.212879,-80.825614
340060,UNC ROCKINGHAM,NC,27288,36.49321,-79.740112
340061,UNIVERSITY OF NORTH CAROLINA HOSPITAL,NC,27514,35.903551,-79.051894
340064,WILKES REGIONAL MEDICAL CENTER,NC,28659,36.158465,-81.157013
340068,COLUMBUS REGIONAL HEALTHCARE SYSTEM,NC,28472,34.338657,-78.693644
340069,"WAKEMED, RALEIGH CAMPUS",NC,27610,35.786139,-78.589067
340070,ALAMANCE REGIONAL MEDICAL CENTER,NC,27216,36.063749,-79.502528
340071,BETSY JOHNSON REGIONAL  HOSPITAL,NC,28334,35.306555,-78.633088
340073,DUKE HEALTH RALEIGH HOSPITAL,NC,27609,35.828998,-78.619549
340075,CAROLINAS HEALTHCARE SYSTEM-BLUE RIDGE,NC,28655,35.723793,-81.658223
340084,CAROLINAS HEALTH CARE SYSTEM ANSON,NC,28170,34.978532,-80.109679
340085,NOVANT HEALTH THOMASVILLE MEDICAL CENTER,NC,27360,35.882029,-80.11138
340087,MISSION HOSPITAL MCDOWELL,NC,28752,35.665187,-82.021772
340090,JOHNSTON HEALTH,NC,27577,35.513161,-78.333659
340091,THE MOSES H CONE MEMORIAL HOSPITAL,NC,27401,36.090652,-79.788815
340096,LEXINGTON MEMORIAL HOSPITAL INC,NC,27293,35.802754,-80.287224
340097,HUGH CHATHAM MEMORIAL HOSPITAL,NC,28621,36.266391,-80.835793
340098,CAROLINAS HEALTHCARE SYSTEM PINEVILLE,NC,28210,35.09135,-80.869529
340099,VIDANT ROANOKE CHOWAN HOSPITAL,NC,27910,36.285149,-76.993924
340107,VIDANT EDGECOMBE HOSPITAL,NC,27886,35.921885,-77.556994
340109,SENTARA ALBEMARLE MEDICAL CENTER,NC,27909,36.32153,-76.22002
340113,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,NC,28203,35.204983,-80.839845
340114,REX HOSPITAL,NC,27607,35.815458,-78.705032
340115,FIRSTHEALTH MOORE REGIONAL HOSPITAL,NC,28374,35.206599,-79.458109
340116,FRYE REGIONAL MEDICAL CENTER,NC,28601,35.737175,-81.337778
340119,CAROLINAS HEALTHCARE SYSTEM STANLY,NC,28001,35.362606,-80.194398
340120,VIDANT DUPLIN  HOSPITAL,NC,28349,34.964769,-77.960479
340123,RANDOLPH HOSPITAL,NC,27204,35.711958,-79.814825
340126,WILSON MEDICAL CENTER,NC,27893,35.720524,-77.944047
340127,GRANVILLE HEALTH SYSTEMS,NC,27565,36.326338,-78.594407
340129,LAKE NORMAN REGIONAL MEDICAL CENTER,NC,28117,35.547748,-80.852939
340130,CAROLINAS HEALTHCARE SYSTEM UNION,NC,28112,34.975111,-80.522853
340131,CAROLINA EAST MEDICAL CENTER,NC,28560,35.111893,-77.066216
340132,MARIA PARHAM MEDICAL CENTER,NC,27536,36.326731,-78.409125
340133,MARTIN GENERAL HOSPITAL,NC,27892,35.840477,-77.071178
340141,NEW HANOVER REGIONAL MEDICAL CENTER,NC,28402,34.206183,-77.924182
340142,CARTERET GENERAL HOSPITAL,NC,28557,34.724814,-76.75413
340143,CATAWBA VALLEY MEDICAL CENTER,NC,28602,35.711195,-81.264779
340144,DAVIS REGIONAL MEDICAL CENTER,NC,28687,35.529792,-80.947028
340145,CAROLINAS HEALTHCARE SYSTEM LINCOLN,NC,28092,35.488387,-81.201314
340147,NASH GENERAL HOSPITAL,NC,27804,35.973443,-77.848919
340148,NOVANT HEALTH MEDICAL PARK HOSPITAL,NC,27103,36.078159,-80.295715
340151,HALIFAX REGIONAL MEDICAL CENTER INC,NC,27870,36.435313,-77.647046
340155,DUKE REGIONAL HOSPITAL,NC,27704,36.037439,-78.897037
340156,CHEROKEE INDIAN HOSPITAL AUTHORITY,NC,28719,35.494881,-83.34906
340158,NOVANT HEALTH BRUNSWICK MEDICAL CENTER,NC,28462,34.009092,-78.289923
340159,PERSON MEMORIAL HOSPITAL,NC,27573,36.407549,-78.984763
340166,CAROLINAS MED CTR-UNIVERSITY,NC,28262,35.307836,-80.747985
340168,WILMINGTON TREATMENT CENTER,NC,28401,34.1949,-77.928549
340171,NOVANT HEALTH MATTHEWS MEDICAL CENTER,NC,28106,35.120088,-80.713924
340173,"WAKEMED, CARY HOSPITAL",NC,27518,35.740188,-78.779918
340183,NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER,NC,28078,35.407899,-80.860744
340184,HAYWOOD REGIONAL MEDICAL CENTER,NC,28721,35.527856,-82.945437
340186,VIDANT BEAUFORT HOSPITAL,NC,27889,35.548662,-77.038833
340187,DAVIE MEDICAL CENTER,NC,27028,35.90001,-80.570097
340188,CAPE FEAR VALLEY HOKE HOSPITAL,NC,28376,35.031426,-79.108824
341302,OUR COMMUNITY HOSPITAL,NC,27874,36.1296,-77.42025
341303,FIRSTHEALTH MONTGOMERY MEMORIAL HOSP,NC,27371,35.36443,-79.891557
341304,VIDANT BERTIE  HOSPITAL,NC,27983,35.989355,-76.928183
341305,SWAIN COUNTY HOSPITAL,NC,28713,35.435123,-83.444688
341307,PENDER MEMORIAL HOSPITAL,NC,28425,34.551263,-77.920423
341311,CHATHAM HOSPITAL INC,NC,27344,35.72351,-79.422261
341314,WASHINGTON COUNTY HOSP INC,NC,27962,35.847984,-76.755838
341315,CAPE FEAR VALLEY-BLADEN COUNTY HOSPITAL,NC,28337,34.623474,-78.608298
341316,HIGHLANDS CASHIERS HOSPITAL INC,NC,28741,35.085652,-83.18611
341317,LIFEBRITE COMMUNITY HOSPITAL OF STOKES,NC,27016,36.417437,-80.230776
341318,VIDANT CHOWAN HOSPITAL,NC,27932,36.070774,-76.609093
341319,"TRANSYLVANIA REGIONAL HOSPITAL, INC",NC,28712,35.256324,-82.715196
341320,ALLEGHANY COUNTY MEMORIAL HOSPITAL,NC,28675,36.509611,-81.109308
341322,ST LUKES HOSPITAL,NC,28722,35.241833,-82.213646
341323,CHARLES A CANNON JR MEMORIAL HOSPITAL,NC,28646,36.06748,-81.885678
341324,"THE OUTER BANKS HOSPITAL, INC",NC,27959,35.940862,-75.616923
341325,ASHE MEMORIAL HOSPITAL,NC,28640,36.423027,-81.459727
341326,ANGEL MEDICAL CENTER,NC,28734,35.184634,-83.37764
341327,J ARTHUR DOSHER MEMORIAL HOSPITAL,NC,28461,33.929038,-78.022194
341328,MURPHY MEDICAL CENTER INC,NC,28906,35.07316,-83.965424
341329,"BLUE RIDGE REGIONAL HOSPITAL, INC",NC,28777,35.91103,-82.064593
350002,CHI ST ALEXIUS HEALTH,ND,58501,46.806369,-100.777075
350006,TRINITY HOSPITALS,ND,58701,48.232479,-101.288452
350011,SANFORD,ND,58122,46.88468,-96.78773
350015,SANFORD MEDICAL CENTER BISMARCK,ND,58506,46.807457,-100.781563
350019,ALTRU HOSPITAL,ND,58201,47.910655,-97.06873900000001
350063,P H S INDIAN HOSP AT BELCOURT-QUENTIN N BURDICK,ND,58316,48.777557,-99.79991899999999
350064,STANDING ROCK INDIAN HEALTH SERVICE HOSPITAL,ND,58538,46.085981,-100.627375
350070,ESSENTIA HEALTH FARGO,ND,58104,46.8325,-96.828106
351300,TIOGA MEDICAL CENTER,ND,58852,48.4017,-102.934649
351301,MOUNTRAIL COUNTY MEDICAL CENTER INC,ND,58784,48.312504,-102.380869
351302,MCKENZIE COUNTY HEALTHCARE SYSTEMS INC,ND,58854,47.804682,-103.271358
351303,GARRISON MEMORIAL HOSPITAL,ND,58540,47.648342,-101.411301
351304,CHI ST ALEXIUS HEALTH TURTLE LAKE,ND,58575,47.517925,-100.894442
351305,KENMARE COMMUNITY HOSPITAL,ND,58746,48.67475,-102.08266
351306,COOPERSTOWN MEDICAL CENTER,ND,58425,47.445624,-98.11855
351307,ST ANDREWS HEALTH CENTER - CAH,ND,58318,48.82919,-100.449079
351308,NELSON COUNTY HEALTH SYSTEM,ND,58254,47.765626,-98.177314
351309,SANFORD MEDICAL CENTER MAYVILLE,ND,58257,47.500684,-97.317368
351310,SAKAKAWEA MEDICAL CENTER - CAH,ND,58545,47.298286,-101.61156
351311,CHI LISBON HEALTH,ND,58054,46.437002,-97.681427
351312,NORTHWOOD DEACONESS HEALTH CENTER,ND,58267,47.759107,-97.603773
351313,SOUTHWEST HEALTHCARE SERVICES,ND,58623,46.184191,-103.406713
351314,JACOBSON MEMORIAL HOSPITAL CARE CENTER,ND,58533,46.407017,-101.842151
351315,CHI OAKES HOSPITAL,ND,58474,46.150796,-98.090433
351316,PRESENTATION MEDICAL CENTER,ND,58367,48.861562,-99.615515
351318,CARRINGTON HEALTH CENTER,ND,58421,47.457278,-98.893314
351319,PEMBINA COUNTY MEMORIAL HOSPITAL,ND,58220,48.79388,-97.62231
351320,UNITY MEDICAL CENTER,ND,58237,48.411484,-97.413829
351321,WISHEK COMMUNITY HOSPITAL,ND,58495,46.255123,-99.551538
351322,ASHLEY MEDICAL CENTER,ND,58413,46.040188,-99.371715
351323,CAVALIER COUNTY MEMORIAL HOSPITAL ASSOCIATION,ND,58249,48.761243,-98.366661
351324,CHI MERCY HEALTH,ND,58072,46.928492,-97.994908
351325,ST LUKE'S HOSPITAL,ND,58730,48.906708,-103.29823
351326,FIRST CARE HEALTH CENTER,ND,58270,48.399262,-97.743679
351327,ST ALOISIUS MEDICAL CENTER,ND,58341,47.767687,-99.933089
351328,LINTON HOSPITAL - CAH,ND,58552,46.271063,-100.232871
351329,SANFORD MEDICAL CENTER HILLSBORO,ND,58045,47.403438,-97.056645
351330,WEST RIVER REGIONAL MEDICAL CENTER-CAH,ND,58639,46.001323,-102.628239
351331,TOWNER COUNTY MEDICAL CENTER,ND,58324,48.479425,-99.209512
351332,HEART OF AMERICA MEDICAL CENTER,ND,58368,48.363511,-99.996111
351333,CHI ST ALEXIUS HEALTH DEVILS LAKE,ND,58301,48.114774,-98.850345
351334,CHI ST ALEXIUS HEALTH WILLISTON,ND,58801,48.154332,-103.645437
351335,JAMESTOWN REGIONAL MEDICAL CENTER,ND,58401,46.88794,-98.749377
351336,CHI ST ALEXIUS HEALTH DICKINSON,ND,58601,46.887267,-102.820598
360001,MERCY HOSPITAL ANDERSON,OH,45255,39.084376,-84.349243
360002,UNIVERSITY HOSPITALS SAMARITAN MEDICAL CENTER,OH,44805,40.858702,-82.310413
360003,"UNIVERSITY OF CINCINNATI MEDICAL CENTER, LLC",OH,45219,39.136728,-84.502562
360006,RIVERSIDE METHODIST HOSPITAL,OH,43214,40.031962,-83.031294
360008,SOUTHERN OHIO MEDICAL CENTER,OH,45662,38.753913,-82.977832
360009,LIMA MEMORIAL HEALTH SYSTEM,OH,45804,40.735602,-84.087713
360010,UNION HOSPITAL,OH,44622,40.513879,-81.456583
360011,MARION GENERAL HOSPITAL,OH,43302,40.571602,-83.128048
360012,MOUNT CARMEL ST ANN'S,OH,43081,40.114374,-82.948909
360013,WILSON MEMORIAL HOSPITAL,OH,45365,40.287932,-84.169035
