,City,Daylight savings time flag,Latitude,Longitude,State,Timezone,Zip,geopoint
17636,Baldwin,1.0,42.088117,-90.83793,IA,-6.0,52207,"42.088117,-90.83793"
17637,Bon Aqua,1.0,35.943598,-87.28990999999999,TN,-6.0,37025,"35.943598,-87.28991"
17638,Laconia,1.0,35.290428000000006,-89.232185,TN,-6.0,38045,"35.290428,-89.232185"
17639,Pinellas Park,1.0,27.891809000000002,-82.724763,FL,-5.0,33780,"27.891809,-82.724763"
17640,Paupack,1.0,41.404263,-75.23826,PA,-5.0,18451,"41.404263,-75.23826"
17641,Grady,1.0,34.110042,-91.70488,AR,-6.0,71644,"34.110042,-91.70488"
17642,Detroit,1.0,42.375237,-83.07836999999999,MI,-5.0,48202,"42.375237,-83.07837"
17643,Lake Lillian,1.0,44.959237,-94.88831,MN,-6.0,56253,"44.959237,-94.88831"
17644,Smilax,1.0,37.113248,-83.24325999999999,KY,-5.0,41764,"37.113248,-83.24326"
17645,Mesick,1.0,44.405334,-85.71981,MI,-5.0,49668,"44.405334,-85.71981"
17646,Delta,1.0,41.330967,-92.34521,IA,-6.0,52550,"41.330967,-92.34521"
17647,Sylvania,1.0,32.754635,-81.63543,GA,-5.0,30467,"32.754635,-81.63543"
17648,Newark,1.0,39.564499,-75.597047,DE,-5.0,19718,"39.564499,-75.597047"
17649,Ingleside,1.0,39.094126,-75.87294,MD,-5.0,21644,"39.094126,-75.87294"
17650,Syracuse,1.0,43.041866,-76.1032,NY,-5.0,13224,"43.041866,-76.1032"
17651,Bethel Park,1.0,40.324535,-80.03864,PA,-5.0,15102,"40.324535,-80.03864"
17652,Erie,1.0,42.182748,-80.064915,PA,-5.0,16565,"42.182748,-80.064915"
17653,Pompano Beach,1.0,26.279108,-80.11319,FL,-5.0,33064,"26.279108,-80.11319"
17654,Plant City,1.0,28.065552,-82.14506,FL,-5.0,33565,"28.065552,-82.14506"
17655,Elkton,1.0,39.593612,-75.94733199999999,MD,-5.0,21922,"39.593612,-75.947332"
17656,Fairfax,1.0,38.831813000000004,-77.28875500000001,VA,-5.0,22034,"38.831813,-77.288755"
17657,Portsmouth,1.0,36.830748,-76.31369000000001,VA,-5.0,23704,"36.830748,-76.31369"
17658,Maynard,1.0,42.430781,-71.45594,MA,-5.0,1754,"42.430781,-71.45594"
17659,Harrisville,1.0,42.921791,-72.00546999999999,NH,-5.0,3438,"42.921791,-72.00547"
17660,South Portland,1.0,44.408078,-70.470703,ME,-5.0,4116,"44.408078,-70.470703"
17661,Salinas,0.0,17.993803,-66.26534000000001,PR,-4.0,751,"17.993803,-66.26534"
17662,Hamden,1.0,42.18942,-74.99219000000001,NY,-5.0,13782,"42.18942,-74.99219"
17663,Bristol,1.0,30.36007,-84.97668,FL,-5.0,32321,"30.36007,-84.97668"
17664,Clearwater,1.0,28.001394,-82.74549,FL,-5.0,33763,"28.001394,-82.74549"
17665,Washington,1.0,38.893311,-77.014647,DC,-5.0,20239,"38.893311,-77.014647"
17666,Baltimore,1.0,39.284707,-76.620489,MD,-5.0,21274,"39.284707,-76.620489"
17667,Alexandria,1.0,38.757923999999996,-77.15284,VA,-5.0,22315,"38.757924,-77.15284"
17668,Coles Point,1.0,38.121793,-76.79025,VA,-5.0,22442,"38.121793,-76.79025"
17669,Oilville,1.0,37.698646000000004,-77.77111,VA,-5.0,23129,"37.698646,-77.77111"
17670,Eagle Rock,1.0,37.671394,-79.81681,VA,-5.0,24085,"37.671394,-79.81681"
17671,Lehigh Valley,1.0,40.693376,-75.47115600000001,PA,-5.0,18001,"40.693376,-75.471156"
17672,Davenport,1.0,28.167210999999998,-81.631589,FL,-5.0,33836,"28.167211,-81.631589"
17673,Empire,1.0,33.805215999999994,-87.00192,AL,-6.0,35063,"33.805216,-87.00192"
17674,Rensselaer,1.0,42.63738,-73.72587,NY,-5.0,12144,"42.63738,-73.72587"
17675,Alton,1.0,43.478364,-71.22377,NH,-5.0,3809,"43.478364,-71.22377"
17676,Cologne,1.0,39.509208,-74.60855699999999,NJ,-5.0,8213,"39.509208,-74.608557"
17677,Uniondale,1.0,40.754757,-73.601772,NY,-5.0,11555,"40.754757,-73.601772"
17678,Island Park,1.0,40.603159000000005,-73.65515,NY,-5.0,11558,"40.603159,-73.65515"
17679,Arecibo,0.0,18.429675,-66.67450600000001,PR,-4.0,614,"18.429675,-66.674506"
17680,Milford,1.0,42.571402,-83.59318,MI,-5.0,48381,"42.571402,-83.59318"
17681,Hebron,1.0,39.958869,-82.49882,OH,-5.0,43025,"39.958869,-82.49882"
17682,Euclid,1.0,41.570344,-81.52726,OH,-5.0,44117,"41.570344,-81.52726"
17683,Youngstown,1.0,41.017082,-80.80285400000001,OH,-5.0,44513,"41.017082,-80.802854"
17684,Cedar Lake,1.0,41.36959,-87.44849,IN,-6.0,46303,"41.36959,-87.44849"
17685,Chattanooga,1.0,35.023824,-85.2333,TN,-5.0,37411,"35.023824,-85.2333"
17686,Taylor,1.0,34.279282,-89.601,MS,-6.0,38673,"34.279282,-89.601"
17687,El Paso,1.0,31.694841999999998,-106.29998700000002,TX,-7.0,88581,"31.694842,-106.299987"
17688,Las Vegas,1.0,35.927901,-114.97206100000001,NV,-8.0,89150,"35.927901,-114.972061"
17689,Los Angeles,1.0,34.023662,-118.15581,CA,-8.0,90022,"34.023662,-118.15581"
17690,Blue Jay,1.0,34.245607,-117.23,CA,-8.0,92317,"34.245607,-117.23"
17691,Temecula,1.0,33.752886,-116.055617,CA,-8.0,92589,"33.752886,-116.055617"
17692,Anaheim,1.0,33.640302,-117.769442,CA,-8.0,92803,"33.640302,-117.769442"
17693,Altoona,1.0,44.804159999999996,-91.43963000000001,WI,-6.0,54720,"44.80416,-91.43963"
17694,Monticello,1.0,45.200875,-93.888099,MN,-6.0,55581,"45.200875,-93.888099"
17695,Galt,1.0,41.788761,-89.76182,IL,-6.0,61037,"41.788761,-89.76182"
17696,Edgewood,1.0,38.913064,-88.66404,IL,-6.0,62426,"38.913064,-88.66404"
17697,Sigel,1.0,39.223921999999995,-88.47715,IL,-6.0,62462,"39.223922,-88.47715"
17698,Topeka,1.0,38.981849,-95.79016,KS,-6.0,66610,"38.981849,-95.79016"
17699,Omaha,1.0,41.26565,-95.99741,NE,-6.0,68132,"41.26565,-95.99741"
17700,Alderson,1.0,34.902286,-95.69073,OK,-6.0,74522,"34.902286,-95.69073"
17701,Houston,1.0,29.827315000000002,-95.28631,TX,-6.0,77028,"29.827315,-95.28631"
17702,Mission,1.0,26.234416999999997,-98.34205,TX,-6.0,78572,"26.234417,-98.34205"
17703,Amarillo,1.0,35.401475,-101.895089,TX,-6.0,79171,"35.401475,-101.895089"
17704,Odessa,1.0,31.749503999999998,-102.32177,TX,-6.0,79766,"31.749504,-102.32177"
17705,Cash,1.0,35.786094,-90.97073,AR,-6.0,72421,"35.786094,-90.97073"
17706,Enid,1.0,36.379072,-97.782595,OK,-6.0,73702,"36.379072,-97.782595"
17707,Ogden,1.0,41.224911,-111.98346000000001,UT,-7.0,84401,"41.224911,-111.98346"
17708,Chandler,0.0,33.276539,-112.18717,AZ,-7.0,85246,"33.276539,-112.18717"
17709,Bullhead City,0.0,35.172854,-114.54696000000001,AZ,-7.0,86429,"35.172854,-114.54696"
17710,Toksook Bay,1.0,60.532936,-165.10529,AK,-9.0,99637,"60.532936,-165.10529"
17711,Redding,1.0,40.539302,-122.33278999999999,CA,-8.0,96002,"40.539302,-122.33279"
17712,Dorris,1.0,41.963883,-121.89165,CA,-8.0,96023,"41.963883,-121.89165"
17713,Allegany,1.0,43.246918,-124.231068,OR,-8.0,97407,"43.246918,-124.231068"
17714,Burns,1.0,39.885527,-106.93018,CO,-7.0,80426,"39.885527,-106.93018"
17715,Iliff,1.0,40.798956,-103.04649,CO,-7.0,80736,"40.798956,-103.04649"
17716,Durango,1.0,37.295888,-107.84945,CO,-7.0,81301,"37.295888,-107.84945"
17717,Teton,1.0,43.890719,-111.64522,ID,-7.0,83451,"43.890719,-111.64522"
17718,Pacoima,1.0,33.786594,-118.29866200000001,CA,-8.0,91333,"33.786594,-118.298662"
17719,Tarzana,1.0,33.786594,-118.29866200000001,CA,-8.0,91357,"33.786594,-118.298662"
17720,San Francisco,1.0,37.784827,-122.727802,CA,-8.0,94138,"37.784827,-122.727802"
17721,Cross Hill,1.0,34.270773999999996,-81.98276,SC,-5.0,29332,"34.270774,-81.98276"
17722,Clifton,1.0,35.401188,-87.97188,TN,-6.0,38425,"35.401188,-87.97188"
17723,Hermanville,1.0,31.983753000000004,-90.79058,MS,-6.0,39086,"31.983753,-90.79058"
17724,Owenton,1.0,38.467809,-84.81023,KY,-5.0,40359,"38.467809,-84.81023"
17725,North Star,1.0,40.135426,-84.619129,OH,-5.0,45350,"40.135426,-84.619129"
17726,South Salem,1.0,39.308063,-83.25664,OH,-5.0,45681,"39.308063,-83.25664"
17727,Atlanta,1.0,33.891251000000004,-84.07455999999999,GA,-5.0,31119,"33.891251,-84.07456"
17728,Jacksonville,1.0,30.34494,-81.68310699999999,FL,-5.0,32214,"30.34494,-81.683107"
17729,Jacksonville,1.0,30.34494,-81.68310699999999,FL,-5.0,32245,"30.34494,-81.683107"
17730,Hollywood,1.0,26.018967,-80.12231,FL,-5.0,33019,"26.018967,-80.12231"
17731,New Almaden,1.0,37.189396,-121.705327,CA,-8.0,95042,"37.189396,-121.705327"
17732,Avery,1.0,38.208553,-120.34876000000001,CA,-8.0,95224,"38.208553,-120.34876"
17733,Bellingham,1.0,48.759079,-122.43597,WA,-8.0,98226,"48.759079,-122.43597"
17734,Copalis Crossing,1.0,47.179475,-124.14241000000001,WA,-8.0,98536,"47.179475,-124.14241"
17735,Boyds,1.0,48.842690000000005,-118.18276399999999,WA,-8.0,99107,"48.84269,-118.182764"
17736,Lind,1.0,46.912194,-118.63676000000001,WA,-8.0,99341,"46.912194,-118.63676"
17737,Arctic Village,1.0,68.12182800000001,-145.52768,AK,-9.0,99722,"68.121828,-145.52768"
17738,Draper,1.0,40.514843,-111.87293999999999,UT,-7.0,84020,"40.514843,-111.87294"
17739,Salt Lake City,1.0,40.659514,-111.92226000000001,UT,-7.0,84123,"40.659514,-111.92226"
17740,Robbins,1.0,38.909351,-121.71843,CA,-8.0,95676,"38.909351,-121.71843"
17741,Louisville,1.0,38.188962,-85.676819,KY,-5.0,40297,"38.188962,-85.676819"
17742,Genoa City,1.0,42.526028000000004,-88.33443,WI,-6.0,53128,"42.526028,-88.33443"
17743,Le Roy,1.0,43.525845000000004,-92.51616,MN,-6.0,55951,"43.525845,-92.51616"
17744,Chesapeake,1.0,38.448563,-82.44553,OH,-5.0,45619,"38.448563,-82.44553"
17745,Needham,0.0,39.542984999999994,-85.95928,IN,-5.0,46162,"39.542985,-85.95928"
17746,Petroleum,0.0,40.611419,-85.152604,IN,-5.0,46778,"40.611419,-85.152604"
17747,Arnold,1.0,46.604141,-87.614805,MI,-5.0,49819,"46.604141,-87.614805"
17748,Garner,1.0,43.102343,-93.61033,IA,-6.0,50438,"43.102343,-93.61033"
17749,Garrison,1.0,42.145175,-92.1509,IA,-6.0,52229,"42.145175,-92.1509"
17750,Carter,1.0,38.433912,-83.133597,KY,-5.0,41128,"38.433912,-83.133597"
17751,Stanley,1.0,37.745490999999994,-87.11282299999999,KY,-6.0,42375,"37.745491,-87.112823"
17752,Harvard,1.0,42.424338,-88.61431,IL,-6.0,60033,"42.424338,-88.61431"
17753,Elsah,1.0,38.958847999999996,-90.35383,IL,-6.0,62028,"38.958848,-90.35383"
17754,Morley,1.0,37.043378000000004,-89.61264,MO,-6.0,63767,"37.043378,-89.61264"
17755,Raymore,1.0,38.803528,-94.45103,MO,-6.0,64083,"38.803528,-94.45103"
17756,Turner,1.0,44.147192,-83.73723000000001,MI,-5.0,48765,"44.147192,-83.73723"
17757,Epworth,1.0,34.925622,-84.42981,GA,-5.0,30541,"34.925622,-84.42981"
17758,Yatesville,1.0,32.912207,-84.14811999999999,GA,-5.0,31097,"32.912207,-84.14812"
17759,Guyton,1.0,32.313815999999996,-81.3908,GA,-5.0,31312,"32.313816,-81.3908"
17760,Columbus,1.0,32.491005,-84.874123,GA,-5.0,31999,"32.491005,-84.874123"
17761,Jacksonville,1.0,30.148209,-81.56882,FL,-5.0,32258,"30.148209,-81.56882"
17762,Milligan,1.0,30.741965000000004,-86.655208,FL,-6.0,32537,"30.741965,-86.655208"
17763,Washington,1.0,38.893311,-77.014647,DC,-5.0,20201,"38.893311,-77.014647"
17764,Washington,1.0,38.893311,-77.014647,DC,-5.0,20233,"38.893311,-77.014647"
17765,Bethesda,1.0,39.002375,-77.10341,MD,-5.0,20892,"39.002375,-77.10341"
17766,Silver Spring,1.0,38.999992,-77.03404,MD,-5.0,20910,"38.999992,-77.03404"
17767,Arlington,1.0,38.874978999999996,-77.11455,VA,-5.0,22203,"38.874979,-77.11455"
17768,Richmond,1.0,37.524246000000005,-77.493157,VA,-5.0,23292,"37.524246,-77.493157"
17769,Indian Valley,1.0,36.901524,-80.5936,VA,-5.0,24105,"36.901524,-80.5936"
17770,Rochester,1.0,43.286024,-77.684264,NY,-5.0,14646,"43.286024,-77.684264"
17771,Lamartine,1.0,41.202325,-79.453751,PA,-5.0,16375,"41.202325,-79.453751"
17772,Farmingdale,1.0,40.725968,-73.44151,NY,-5.0,11735,"40.725968,-73.44151"
17773,Fonda,1.0,42.953913,-74.37883000000001,NY,-5.0,12068,"42.953913,-74.37883"
17774,Rock Creek,1.0,37.850007,-81.4451,WV,-5.0,25174,"37.850007,-81.4451"
17775,Branchland,1.0,38.214232,-82.191,WV,-5.0,25506,"38.214232,-82.191"
17776,Clermont,1.0,28.811078000000002,-81.653642,FL,-5.0,34712,"28.811078,-81.653642"
17777,Shelbyville,1.0,35.471531,-86.489019,TN,-6.0,37161,"35.471531,-86.489019"
17778,Woodbury,1.0,35.813334999999995,-86.05538,TN,-6.0,37190,"35.813335,-86.05538"
17779,Pennsburg,1.0,40.388263,-75.48659,PA,-5.0,18073,"40.388263,-75.48659"
17780,Buchanan,1.0,33.846270000000004,-85.20291,GA,-5.0,30113,"33.84627,-85.20291"
17781,Nevada City,1.0,39.299405,-120.95143999999999,CA,-8.0,95959,"39.299405,-120.95144"
17782,West Leisenring,1.0,39.955933,-79.69946,PA,-5.0,15489,"39.955933,-79.69946"
17783,Mount Jewett,1.0,41.734497999999995,-78.61379000000001,PA,-5.0,16740,"41.734498,-78.61379"
17784,Mount Joy,1.0,40.109445,-76.50919,PA,-5.0,17552,"40.109445,-76.50919"
17785,Gouldsboro,1.0,41.251286,-75.49121,PA,-5.0,18424,"41.251286,-75.49121"
17786,Sopchoppy,1.0,30.029899,-84.50595,FL,-5.0,32358,"30.029899,-84.50595"
17787,Roseland,1.0,27.709049,-80.57255699999999,FL,-5.0,32957,"27.709049,-80.572557"
17788,Holiday,1.0,28.190181,-82.72695999999999,FL,-5.0,34690,"28.190181,-82.72696"
17789,Port Salerno,1.0,27.110182000000002,-80.454196,FL,-5.0,34992,"27.110182,-80.454196"
17790,Mustoe,1.0,38.385967,-79.559157,VA,-5.0,24468,"38.385967,-79.559157"
17791,Oakwood,1.0,37.223011,-82.00538,VA,-5.0,24631,"37.223011,-82.00538"
17792,Littleton,1.0,36.451785,-77.90383,NC,-5.0,27850,"36.451785,-77.90383"
17793,High Shoals,1.0,33.801274,-83.516374,GA,-5.0,30645,"33.801274,-83.516374"
17794,Sanderson,1.0,30.390734000000002,-82.26039,FL,-5.0,32087,"30.390734,-82.26039"
17795,Forest Dale,1.0,43.592039,-72.81812099999999,VT,-5.0,5745,"43.592039,-72.818121"
17796,Tariffville,1.0,41.907114,-72.76831,CT,-5.0,6081,"41.907114,-72.76831"
17797,Syosset,1.0,40.815215,-73.50057,NY,-5.0,11791,"40.815215,-73.50057"
17798,Poughkeepsie,1.0,41.759904999999996,-73.743714,NY,-5.0,12604,"41.759905,-73.743714"
17799,Mottville,1.0,42.97446,-76.440833,NY,-5.0,13119,"42.97446,-76.440833"
17800,Corozal,0.0,18.341254,-66.31519399999999,PR,-4.0,643,"18.341254,-66.315194"
17801,Brockton,1.0,42.079399,-71.03459000000001,MA,-5.0,2401,"42.079399,-71.03459"
17802,Kinross,1.0,46.250359,-84.48228,MI,-5.0,49752,"46.250359,-84.48228"
17803,San Antonio,1.0,29.437532,-98.46158199999999,TX,-6.0,78241,"29.437532,-98.461582"
17804,Austin,1.0,30.335787,-97.443751,TX,-6.0,78714,"30.335787,-97.443751"
17805,Canoga Park,1.0,33.786594,-118.29866200000001,CA,-8.0,91309,"33.786594,-118.298662"
17806,San Diego,1.0,33.016928,-116.846046,CA,-8.0,92197,"33.016928,-116.846046"
17807,Ventura,1.0,34.278812,-119.16783999999998,CA,-8.0,93004,"34.278812,-119.16784"
17808,San Gregorio,1.0,37.317278,-122.36526,CA,-8.0,94074,"37.317278,-122.36526"
17809,Willow Beach,0.0,35.605301000000004,-113.64271200000002,AZ,-7.0,86445,"35.605301,-113.642712"
17810,Stockton,1.0,37.981072999999995,-121.308008,CA,-8.0,95211,"37.981073,-121.308008"
17811,Douglas Flat,1.0,38.110355,-120.45436000000001,CA,-8.0,95229,"38.110355,-120.45436"
17812,Klamath River,1.0,41.831947,-122.9206,CA,-8.0,96050,"41.831947,-122.9206"
17813,Lewisville,1.0,33.075138,-97.0529,TX,-6.0,75077,"33.075138,-97.0529"
17814,Dallas,1.0,32.767268,-96.777626,TX,-6.0,75323,"32.767268,-96.777626"
17815,Longview,1.0,32.474499,-94.712,TX,-6.0,75602,"32.474499,-94.712"
17816,Ainsworth,1.0,42.530382,-99.88206,NE,-6.0,69210,"42.530382,-99.88206"
17817,Boulder,1.0,37.94512,-111.09991000000001,UT,-7.0,84716,"37.94512,-111.09991"
17818,Senatobia,1.0,34.607602,-89.94635,MS,-6.0,38668,"34.607602,-89.94635"
17819,Glouster,1.0,39.506243,-82.0779,OH,-5.0,45732,"39.506243,-82.0779"
17820,Cincinnati,1.0,39.166759000000006,-84.53822,OH,-5.0,45999,"39.166759,-84.53822"
17821,Dyer,1.0,41.491377,-87.51021999999999,IN,-6.0,46311,"41.491377,-87.51022"
17822,Birch Tree,1.0,36.95653,-91.49134000000001,MO,-6.0,65438,"36.95653,-91.49134"
17823,Neal,1.0,37.831348999999996,-96.07111,KS,-6.0,66863,"37.831349,-96.07111"
17824,Ludell,1.0,39.857038,-100.93866,KS,-6.0,67744,"39.857038,-100.93866"
17825,Dunbar,1.0,40.666814,-96.02796,NE,-6.0,68346,"40.666814,-96.02796"
17826,Pleasant Dale,1.0,40.806723,-96.93930999999999,NE,-6.0,68423,"40.806723,-96.93931"
17827,Burleson,1.0,32.535841,-97.30681,TX,-6.0,76028,"32.535841,-97.30681"
17828,Houston,1.0,29.833990000000004,-95.434241,TX,-6.0,77225,"29.83399,-95.434241"
17829,Fort Collins,1.0,40.586282000000004,-105.10493999999998,CO,-7.0,80521,"40.586282,-105.10494"
17830,Fruita,1.0,39.159971,-108.72071000000001,CO,-7.0,81521,"39.159971,-108.72071"
17831,American Falls,1.0,42.75159,-112.91931000000001,ID,-7.0,83211,"42.75159,-112.91931"
17832,Bountiful,1.0,40.876312,-111.87248999999998,UT,-7.0,84010,"40.876312,-111.87249"
17833,Ogden,1.0,41.244261,-112.007924,UT,-7.0,84201,"41.244261,-112.007924"
17834,Woodruff,0.0,34.778649,-109.96696999999999,AZ,-7.0,85942,"34.778649,-109.96697"
17835,Helena,1.0,46.588803000000006,-112.04193000000001,MT,-7.0,59601,"46.588803,-112.04193"
17836,Crete,1.0,41.439034,-87.61173000000001,IL,-6.0,60417,"41.439034,-87.61173"
17837,Sheffield,1.0,41.400837,-89.74444,IL,-6.0,61361,"41.400837,-89.74444"
17838,Parade,1.0,45.098684999999996,-100.879214,SD,-7.0,57647,"45.098685,-100.879214"
17839,Arthur,1.0,47.10167,-97.2147,ND,-6.0,58006,"47.10167,-97.2147"
17840,San Antonio,1.0,29.438032,-98.48114,TX,-6.0,78215,"29.438032,-98.48114"
17841,Crawfordsville,1.0,35.232817,-90.33123,AR,-6.0,72327,"35.232817,-90.33123"
17842,May,1.0,36.614425,-99.77153,OK,-6.0,73851,"36.614425,-99.77153"
17843,Monroe,1.0,32.490777,-92.15935400000001,LA,-6.0,71211,"32.490777,-92.159354"
17844,Magnolia,1.0,33.249608,-93.20427,AR,-6.0,71753,"33.249608,-93.20427"
17845,Bacova,1.0,38.054111,-79.84575,VA,-5.0,24412,"38.054111,-79.84575"
17846,Beeson,1.0,37.501743,-81.22148,WV,-5.0,24714,"37.501743,-81.22148"
17847,Lagrange,1.0,33.04567,-85.04899499999999,GA,-5.0,30261,"33.04567,-85.048995"
17848,Trion,1.0,34.558403999999996,-85.30301,GA,-5.0,30753,"34.558404,-85.30301"
17849,Miami,1.0,25.558428,-80.458168,FL,-5.0,33269,"25.558428,-80.458168"
17850,Viola,1.0,39.0461,-75.57185,DE,-5.0,19979,"39.0461,-75.57185"
17851,Washington,1.0,38.891445000000004,-76.93811,DC,-5.0,20019,"38.891445,-76.93811"
17852,Hebron,1.0,38.407885,-75.69357,MD,-5.0,21830,"38.407885,-75.69357"
17853,Old Bridge,1.0,40.397507,-74.3298,NJ,-5.0,8857,"40.397507,-74.3298"
17854,West Haverstraw,1.0,41.207594,-73.97771999999999,NY,-5.0,10993,"41.207594,-73.97772"
17855,Long Island City,1.0,40.651378,-73.870779,NY,-5.0,11109,"40.651378,-73.870779"
17856,Marshallberg,1.0,34.725663,-76.51632,NC,-5.0,28553,"34.725663,-76.51632"
17857,Columbia,1.0,34.005992,-80.970766,SC,-5.0,29214,"34.005992,-80.970766"
17858,Madison,1.0,42.90777,-75.4988,NY,-5.0,13402,"42.90777,-75.4988"
17859,Milton,1.0,40.679958,-92.162,IA,-6.0,52570,"40.679958,-92.162"
17860,Milwaukee,1.0,42.969115,-87.99141,WI,-6.0,53220,"42.969115,-87.99141"
17861,Marion,1.0,44.669461,-88.89693,WI,-6.0,54950,"44.669461,-88.89693"
17862,Dixons Mills,1.0,32.069338,-87.77893,AL,-6.0,36736,"32.069338,-87.77893"
17863,White Plains,1.0,41.119008,-73.732996,NY,-5.0,10625,"41.119008,-73.732996"
17864,Otisville,1.0,41.475196999999994,-74.53846999999999,NY,-5.0,10963,"41.475197,-74.53847"
17865,Melrose,1.0,42.446396,-71.459405,MA,-5.0,2177,"42.446396,-71.459405"
17866,Anna,1.0,33.349315999999995,-96.548597,TX,-6.0,75408,"33.349316,-96.548597"
17867,Jonesville,1.0,32.507490999999995,-94.110636,TX,-6.0,75659,"32.507491,-94.110636"
17868,Krum,1.0,33.270036,-97.24859000000001,TX,-6.0,76249,"33.270036,-97.24859"
17869,Huffman,1.0,30.045495000000003,-95.10714,TX,-6.0,77336,"30.045495,-95.10714"
17870,Taneyville,1.0,36.739739,-93.02965,MO,-6.0,65759,"36.739739,-93.02965"
17871,Powhattan,1.0,39.672989,-95.788948,KS,-6.0,66650,"39.672989,-95.788948"
17872,Little Rock Air Force Base,1.0,34.908539000000005,-92.11721999999999,AR,-6.0,72099,"34.908539,-92.11722"
17873,Tuckerman,1.0,35.723939,-91.203248,AR,-6.0,72423,"35.723939,-91.203248"
17874,Caney,1.0,34.217672,-96.19634,OK,-6.0,74533,"34.217672,-96.19634"
17875,Russell Springs,1.0,37.05401,-85.06142,KY,-6.0,42642,"37.05401,-85.06142"
17876,Malvern,1.0,40.68357,-81.17453,OH,-5.0,44644,"40.68357,-81.17453"
17877,Slidell,1.0,30.42551,-89.88125600000001,LA,-6.0,70469,"30.42551,-89.881256"
17878,Bethania,1.0,36.182975,-80.338662,NC,-5.0,27010,"36.182975,-80.338662"
17879,New Richland,1.0,43.899778000000005,-93.53178,MN,-6.0,56072,"43.899778,-93.53178"
17880,Lovett,0.0,38.897246,-85.726384,IN,-5.0,47070,"38.897246,-85.726384"
17881,Muncie,0.0,40.221103,-85.37602,IN,-5.0,47303,"40.221103,-85.37602"
17882,Washington,1.0,38.880112,-77.02362,DC,-5.0,20024,"38.880112,-77.02362"
17883,Washington,1.0,38.901210999999996,-77.016948,DC,-5.0,20536,"38.901211,-77.016948"
17884,Fort Washington,1.0,38.756347,-76.99034,MD,-5.0,20744,"38.756347,-76.99034"
17885,Mallard,1.0,42.949884000000004,-94.66372,IA,-6.0,50562,"42.949884,-94.66372"
17886,Ellis,1.0,44.633935,-113.99217,ID,-7.0,83235,"44.633935,-113.99217"
17887,Magna,1.0,40.700162,-112.08318,UT,-7.0,84044,"40.700162,-112.08318"
17888,Corpus Christi,1.0,27.729855,-97.44503,TX,-6.0,78417,"27.729855,-97.44503"
17889,Alpine,1.0,30.354251,-103.65839100000001,TX,-6.0,79870,"30.354251,-103.658391"
17890,Cedarvale,1.0,34.650925,-105.880597,NM,-7.0,87009,"34.650925,-105.880597"
17891,Penfield,1.0,40.296282,-87.95553000000001,IL,-6.0,61862,"40.296282,-87.95553"
17892,Westmorland,1.0,33.037061,-115.6194,CA,-8.0,92281,"33.037061,-115.6194"
17893,Irvine,1.0,33.686519,-117.83078799999998,CA,-8.0,92623,"33.686519,-117.830788"
17894,Hall,1.0,42.796578000000004,-77.06387600000001,NY,-5.0,14463,"42.796578,-77.063876"
17895,East Randolph,1.0,42.174735999999996,-78.94734,NY,-5.0,14730,"42.174736,-78.94734"
17896,Casanova,1.0,38.651558,-77.70361,VA,-5.0,20139,"38.651558,-77.70361"
17897,Washington,1.0,38.898720000000004,-77.036198,DC,-5.0,20502,"38.89872,-77.036198"
17898,Check,1.0,37.040036,-80.2167,VA,-5.0,24072,"37.040036,-80.2167"
17899,Beals,1.0,44.507801,-67.6025,ME,-5.0,4611,"44.507801,-67.6025"
17900,Starksboro,1.0,44.224103,-73.03164,VT,-5.0,5487,"44.224103,-73.03164"
17901,Passumpsic,1.0,44.46239,-72.13580400000001,VT,-5.0,5861,"44.46239,-72.135804"
17902,Pine Island,1.0,41.295567999999996,-74.48935,NY,-5.0,10969,"41.295568,-74.48935"
17903,Junedale,1.0,40.924427,-75.94189,PA,-5.0,18230,"40.924427,-75.94189"
17904,Eagleville,1.0,40.156555,-75.413127,PA,-5.0,19408,"40.156555,-75.413127"
17905,Yorkville,1.0,36.135364,-89.111653,TN,-6.0,38389,"36.135364,-89.111653"
17906,Buffalo Valley,1.0,36.163234,-85.78987,TN,-6.0,38548,"36.163234,-85.78987"
17907,Pascagoula,1.0,30.441072,-88.63448199999999,MS,-6.0,39595,"30.441072,-88.634482"
17908,Florida City,1.0,25.455229,-80.475479,FL,-5.0,33003,"25.455229,-80.475479"
17909,Land O' Lakes,1.0,28.156536,-82.415275,FL,-5.0,33559,"28.156536,-82.415275"
17910,Saint Petersburg,1.0,27.891809000000002,-82.724763,FL,-5.0,33740,"27.891809,-82.724763"
17911,Cincinnati,1.0,39.093345,-84.56428000000001,OH,-5.0,45204,"39.093345,-84.56428"
17912,Shinnston,1.0,39.392285,-80.28438,WV,-5.0,26431,"39.392285,-80.28438"
17913,Dante,1.0,37.001752,-82.28089,VA,-5.0,24237,"37.001752,-82.28089"
